Strain	Environment	Experiment	Flask	Avg_GR	DFE_mean	Env_GR	Env_DFE_mean	GR_std	GR_max	GR_std_max_excluded	Env_series	DFE_graph
LK5-F08	YPD	LK5-F08_YPD	1	0.365046178	-0.026647470680952003	0.365046178;0.06836121977173451;0.13743697021156448;0.1454072587595585;0.31601378559365256;0.336315155210695;0.2134832709853395	-0.026647470680952003;0.01778119997988122;0.030430121916472187;0.004329196095684702;-0.015147505760352589;-0.018216708043155908;-0.019296144341006415	0.09695172367540271	0.336315155210695	0.08368737915525551	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-F08_dfes.png
LK5-C01	YPD	LK5-C01_YPD	1	0.314492882	-0.007570151380372128	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK3-C04	YPD	LK3-C04_YPD	1	0.328675901	-0.03675535936305926	0.328675901;0.1054768638460067;0.24225789923431898;0.19900169061635598;0.247080880643254;0.2774776529126045;0.11574194867491314	-0.03675535936305926;0.010101732564179108;0.014381644512642375;0.0007639705244474029;0.011568054976525228;-0.008945756163164231;-0.00500572642272858	0.06584344859265656	0.2774776529126045	0.060665433016170486	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C04_dfes.png
LK6-D06	YPD	LK6-D06_YPD	1	0.286625725	-0.00534369250587452	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK4-B01	YPD	LK4-B01_YPD	1	0.289019176	-0.01658627490952576	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK5-E09	YPD	LK5-E09_YPD	1	0.335066005	-0.017920461775719605	0.335066005;0.16761963863072152;0.252044768664481;0.23355939341835502;0.277871369374464;0.3129307940416195;0.08241962240502734	-0.017920461775719605;0.0037792901413570643;0.011230468697280364;-0.006147354236968426;0.002274069793927899;-0.009857607870236438;0.02508997663828585	0.07622454822777552	0.3129307940416195	0.07033625533785098	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-E09_dfes.png
LK3-B10	YPD	LK3-B10_YPD	1	0.410567274	-0.03333165874112242	0.410567274;0.15776893945930848;0.278735248941958;0.23770882338763705;0.315812050446621;0.271353124477519;0.08662467127816915	-0.03333165874112242;0.0030540343191291556;0.007380344831143964;-0.01306304082840756;-0.01779336182859649;-0.003954664945189882;0.016007406525481205	0.07864637538109082	0.315812050446621	0.07367854664559635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-B10_dfes.png
LK5-C11	YPD	LK5-C11_YPD	1	0.27109580099999997	-0.011577515290850137	0.27109580099999997;0.1582744620236245;0.23242343714768549;0.20258328388555;0.23274391226715951;0.268678180997202;0.1726879909813075	-0.011577515290850137;0.009545896833589295;0.009104110830524387;0.00016715213234627367;0.010879202584627766;-0.006916316778475616;-0.004803683636379297	0.03780838716261411	0.268678180997202	0.030386679809897888	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C11_dfes.png
LK2-F04	YPD	LK2-F04_YPD	1	0.414406868	-0.03117836794329317	0.414406868;0.14289677049846766;0.26726847876676746;0.2230193445391595;0.31311928882245754;0.350692936971276;0.0684449232373864	-0.03117836794329317;0.017569364384108443;0.0022010381935961285;-0.0016611988619860563;-0.011297559136438456;-0.013798927403675037;0.04723890103159194	0.0970952812774775	0.350692936971276	0.0876069900737878	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-F04_dfes.png
LK1-C09	YPD	LK1-C09_YPD	1	0.447834819	-0.031897211998576556	0.447834819;0.14083004850602499;0.2011414289671225;0.1329453257257595;0.3266973606858665;0.3920482112332015;0.061121432316707094	-0.031897211998576556;0.008241733829433044;0.01759881904476397;0.007801521543278323;-0.011979413403512091;-0.020482200059463204;0.012049060398090816	0.11526816389051037	0.3920482112332015	0.08896054161076782	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK1-C09_dfes.png
LK6-D07	YPD	LK6-D07_YPD	1	0.28209899099999997	-0.007163234338350908	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK2-A12	YPD	LK2-A12_YPD	1	0.32038829399999996	-0.023342095366026834	0.32038829399999996;0.11535117954829999;0.3445769511399035;0.26267917863454704;0.25786543589984157;0.25910257496612754;0.1812114679383045	-0.023342095366026834;0.015463030374856404;-0.00803318356007743;-0.00891601874739931;-0.0025608013123103565;0.007043116825986954;-0.008554837918072085	0.07195677102767231	0.3445769511399035	0.058526996102625434	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-A12_dfes.png
LK4-H11	YPD	LK4-H11_YPD	1	0.30665020499999995	-0.016307569099192443	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK5-D09	YPD	LK5-D09_YPD	1	0.35368343599999996	-0.01298722494106885	0.35368343599999996;0.203867925268641;0.2521135507286345;0.24826193834972354;0.321328202367987;0.33651798610569306;0.26073859026220547	-0.01298722494106885;-7.892330907456736e-05;0.026198795373515844;-0.006875762233425755;-0.009912165634372144;-0.006336590954614347;-0.012676685998465087	0.045294567613298906	0.33651798610569306	0.037616485273680486	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-D09_dfes.png
LK4-B12	YPD	LK4-B12_YPD	1	0.327307586	-0.013514821829310016	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK3-C12	YPD	LK3-C12_YPD	1	0.354518577	-0.028271308394489537	0.354518577;0.05883005393787065;0.18622977334141652;0.17771912151854802;0.330978568718534;0.3416372715784235;0.2868807432849325	-0.028271308394489537;0.012729427452239716;0.023949680406180528;0.0027546145193664668;-0.015962494257874344;-0.01254266205534324;-0.0216057286613499	0.09986856456202652	0.3416372715784235	0.09485606541326248	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C12_dfes.png
LK2-B07	YPD	LK2-B07_YPD	1	0.34621000999999996	-0.03179854704187148	0.34621000999999996;0.161176863289368;0.38192792771698003;0.3197939340354915;0.332609385109785;0.347120185142244;0.29254595544592554	-0.03179854704187148;0.009158187007764542;-0.017529149973144715;-0.018699112267923364;-0.012046075675152174;-0.013612953401380848;-0.02404652060215534	0.07012951164756177	0.38192792771698003	0.06717995009509094	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-B07_dfes.png
LK3-B08	YPD	LK3-B08_YPD	1	0.351601827	-0.02997113789625243	0.351601827;0.21972371163085447;0.329771020126017;0.26553291101982546;0.305584033673911;0.31628744548736454;0.25163238742188	-0.02997113789625243;0.0018008058052615171;-0.007129406978499619;-0.005873342558177389;-0.009447965566060066;-0.00950091777422108;-0.014892064848551621	0.03890928308526151	0.329771020126017	0.035435663041299886	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-B08_dfes.png
LK2-A10	YPD	LK2-A10_YPD	1	0.280189912	-0.005560386993970236	0.280189912;0.140196235461451;0.2893732665177945;0.25148492944920453;0.21952918164312;0.2581620289779665;0.2536573797391185	-0.005560386993970236;0.01331907389681611;0.014718599142064968;-0.0026381375885236617;0.0091408125656391;-0.00036003379715186746;-0.010870810419333757	0.04715032694871729	0.2893732665177945	0.04436946929572623	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-A10_dfes.png
LK5-G01	YPD	LK5-G01_YPD	1	0.25259957299999997	-0.007661659525314072	0.25259957299999997;0.13408227259081898;0.250242576267615;0.213092255833766;0.22822132029793749;0.249791281527209;0.202936571187401	-0.007661659525314072;0.017638427181797537;0.0031316787046622584;-0.005018641339390505;0.008472730045468013;0.007525659027838974;-0.0064876034243544125	0.03937334742609937	0.250242576267615	0.0390963003848756	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G01_dfes.png
LK3-H11	YPD	LK3-H11_YPD	1	0.31235247699999996	-0.016481941536165643	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK1-B05	YPD	LK1-B05_YPD	1	0.29898511499999997	-0.006798581403372652	0.29898511499999997;0.11889005357569651;0.250850079899103;0.223557640085551;0.27452988240187753;0.285640830021499;0.16322507131327701	-0.006798581403372652;0.02670281212629811;0.023840799147592885;0.0029592526608357124;-0.003978860778557428;-0.005359658612444098;-0.0028225462075740343	0.0601268140029193	0.285640830021499	0.05733020289097323	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK1-B05_dfes.png
LK3-C11	YPD	LK3-C11_YPD	1	0.32569741799999996	-0.014721430145649039	0.32569741799999996;0.154207025414639;0.26334148990897654;0.179436241349762;0.29288549184495294;0.3052916692461295;0.07177616094012601	-0.014721430145649039;0.0009465253556348292;0.009763315662847048;0.0022617226351260085;-0.016936968972957298;-0.020640491316993116;0.011987271498514845	0.08360684556251008	0.3052916692461295	0.07912885308423893	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C11_dfes.png
LK5-F07	YPD	LK5-F07_YPD	1	0.407171065	-0.03904490181354677	0.407171065;0.1871614812486125;0.2868534398216915;0.1974306482129875;0.32488933637355244;0.3463412487715205;0.11380828133106449	-0.03904490181354677;-0.0020316387612065064;0.018968593229273852;-0.0007603560726667339;-0.011282474931919199;-0.02376628939711498;0.0071979952483275066	0.08285833758322012	0.3463412487715205	0.07525291159836398	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-F07_dfes.png
LK2-A06	YPD	LK2-A06_YPD	1	0.262639704	-0.004456429437094229	0.262639704;0.1186014020998525;0.1436969459661615;0.18487613929426702;0.1812092821546385;0.19637155889156604;0.21335416839050403	-0.004456429437094229;0.0070280959048036025;0.023001138982678672;-0.001711571015073036;0.00321686866075042;0.009943114657987029;-0.010141671092107311	0.03214808988751974	0.21335416839050403	0.029150006771633055	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-A06_dfes.png
LK6-A05	YPD	LK6-A05_YPD	1	0.35644621699999995	-0.02826992300287042	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK2-E08	YPD	LK2-E08_YPD	1	0.33814101999999996	-0.01780972918383203	0.33814101999999996;0.09568616601146575;0.240309996655533;0.25439001153336704;0.258807513213983;0.262685691599928;0.21772411231246352	-0.01780972918383203;0.021326112113314068;0.00992307163688946;-0.009795713108764549;-0.006439227822805984;-0.011307731977578308;-0.0214265453881253	0.05826233491437458	0.262685691599928	0.060566351268634994	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-E08_dfes.png
LK2-D07	YPD	LK2-D07_YPD	1	0.340852222	-0.02215910384430225	0.340852222;0.23826219746560448;0.3865536388528925;0.3060615728067395;0.29888527060686;0.31510848697925553;0.245743768576581	-0.02215910384430225;0.0041560347530692114;-0.015512072982932518;-0.014021738706010136;-0.005778467288207945;-0.009634633402687302;-0.017007924848706942	0.04915689010272779	0.3865536388528925	0.03218912737871671	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-D07_dfes.png
LK2-D05	YPD	LK2-D05_YPD	1	0.309010113	-0.01409967485102215	0.309010113;0.1660673949157105;0.30276130170893745;0.25772112561951455;0.2834032412757315;0.31339446050016395;0.28436548909405857	-0.01409967485102215;0.004880531101307293;-0.0037742601316340723;-0.01181394448502804;-0.008065303377821473;-0.013150634834185309;-0.027078693856357368	0.04876814487377029	0.31339446050016395	0.048563339016852225	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK2-D05_dfes.png
LK1-G03	YPD	LK1-G03_YPD	1	0.39406806499999997	-0.026040036311363483	0.39406806499999997;0.0603137810061;0.1657848138557365;0.20556097260780348;0.344830126311048;0.34157278642135047;0.16856186374904397	-0.026040036311363483;0.012641746646764535;0.022619218374335507;-0.005994922196816003;-0.026599946391782054;-0.013436556232054907;-0.005341885739534742	0.10121774335164511	0.344830126311048	0.09062832978937105	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK1-G03_dfes.png
