Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
16,212259,"in ADE5,7",2022.0,383.0,477.0,208.0,208.0,-2.709553451235787;-2.7405605664127908;-2.8322611404770384;-2.970053927336588;-2.8949003912898252
16,553677,"in ADE5,7",2112.0,416.0,531.0,239.0,239.0,-2.6906406886289944;-2.7046660097546704;-2.7856849984356833;-2.909719361351212;-3.004044860714893
16,866904,"in ADE5,7",596.0,122.0,136.0,79.0,79.0,-3.240088342750533;-3.2373995097066652;-3.377240611146935;-3.390490171008908;-3.372021646009488
16,912353,"in ADE5,7",,4.0,,,,nan;-4.721699349053451;nan;nan;nan
17,1040401,nearby KRI1,9.0,4.0,,,,-5.061092093051444;-4.721699349053451;nan;nan;nan
17,1095710,nearby KRI1,2111.0,318.0,346.0,129.0,129.0,-2.690846369183113;-2.8213322203969806;-2.971703420724376;-3.1775275520001007;-3.4512028920571125
17,113871,nearby KRI1,6199.0,940.0,960.0,366.0,366.0,-2.2230129661391955;-2.350631486781715;-2.5285082864775843;-2.724636176904939;-2.8714192954403024
17,119906,nearby KRI1,10.0,,7.0,,,-5.0153346024907695;nan;-4.665681479502895;nan;nan
17,273214,nearby KRI1,7073.0,1026.0,1008.0,454.0,454.0,-2.165730944408322;-2.312611979605616;-2.507318987407646;-2.6310614094422458;-3.0362295440862948
17,4217,nearby KRI1,2457.0,383.0,321.0,173.0,173.0,-2.6249294460106882;-2.7405605664127908;-3.0042744871122804;-3.0500711591705545;-3.0709916503455066
17,457288,nearby KRI1,7.0,,,,,-5.1702365624765125;nan;nan;nan;nan
17,580566,nearby KRI1,785.0,129.0,145.0,58.0,58.0,-3.1204649457455167;-3.2131696300821644;-3.3494115172821775;-3.5246892687364126;-4.150172896393132
17,609706,nearby KRI1,3.0,,2.0,,,-5.538213347771107;nan;-5.209749523853171;nan;nan
17,663091,nearby KRI1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
17,672203,nearby KRI1,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
17,746909,nearby KRI1,10.0,6.0,,,,-5.0153346024907695;-4.54560808999777;nan;nan;nan
17,797298,nearby KRI1,10.0,,,,,-5.0153346024907695;nan;nan;nan;nan
17,813510,nearby KRI1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
17,884377,nearby KRI1,1231.0,482.0,202.0,145.0,145.0,-2.925076549559453;-2.6407123021425636;-3.205428150070529;-3.1267492600643747;-3.1087802112349063
17,981409,nearby KRI1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
18,212585,nearby PAH1,25.0,,,2.0,2.0,-4.617394593818732;nan;nan;-4.987087266635369;-3.84914290072915
18,695703,nearby PAH1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
18,962013,nearby PAH1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
19,1061225,nearby CCW12,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
19,123989,nearby CCW12,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
19,866498,nearby CCW12,20.0,1.0,7.0,3.0,3.0,-4.714304606826788;-5.323759340381414;-4.665681479502895;-4.810996007579687;nan
19,89144,nearby CCW12,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
1,1110186,in TRP2,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
1,294455,in TRP2,34.0,4.0,5.0,2.0,2.0,-4.483855685448514;-4.721699349053451;-4.8118095151811335;-4.987087266635369;nan
1,561388,in TRP2,1670.0,221.0,342.0,151.0,151.0,-2.7926181313431857;-2.9793670666963026;-2.9767534134610174;-3.1091403150061803;-3.6730516416734686
1,582374,in TRP2,5.0,3.0,,,,-5.316364598154751;-4.846638085661751;nan;nan;nan
1,87764,in TRP2,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
1,934784,in TRP2,62.0,41.0,29.0,15.0,15.0,-4.222942912992515;-3.7109754836616777;-4.048381521618197;-4.112026003243669;-4.150172896393132
21,328045,in RPL26B,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
21,581733,in RPL26B,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
21,609090,in RPL26B,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
21,741255,in RPL26B,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
21,913365,in RPL26B,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
22,1025563,in GPP1,10.0,4.0,14.0,4.0,4.0,-5.0153346024907695;-4.721699349053451;-4.364651483838914;-4.6860572709713875;-4.150172896393132
22,1026613,in GPP1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
