"Environment","Bio_rep","Flask","Strain","Mut_ID","Sel_coef"
"37_SC5","1","1","LK5-G03","26","-0.0132276216283224"
"37_SC5","1","1","LK5-G03","69","-0.0383667948620693"
"37_SC5","1","1","LK5-G03","94","-0.0673840144759486"
"37_SC5","1","1","LK5-G03","101","-0.00985531565648894"
"37_SC5","1","1","LK5-G03","29","-0.0360049675"
"37_SC5","1","1","LK5-G03","107","0.00348599997902115"
"37_SC5","1","1","LK5-G03","59","0.0107510048910775"
"37_SC5","1","1","LK5-G03","52","0.0043351375"
"37_SC5","1","1","LK5-G03","61","-0.06863793"
"37_SC5","1","1","LK5-G03","5","0.00778104"
"37_SC5","1","1","LK5-G03","43","-0.05361168"
"37_SC5","1","1","LK5-G03","16","0.0357177445"
"37_SC5","1","1","LK5-G03","121","-0.039756805"
"37_SC5","1","1","LK5-G03","76","-0.06164568"
"37_SC5","1","1","LK5-G03","85","-0.0252502494564363"
"37_SC5","1","1","LK5-G03","18","-0.0131182965014015"
"37_SC5","1","1","LK5-G03","83","0.00338885148129575"
"37_SC5","1","1","LK5-G03","2","-0.0021973325"
"37_SC5","1","1","LK5-G03","72","-0.00881226068002949"
"37_SC5","1","1","LK5-G03","23","0.0100727939967741"
"37_SC5","1","1","LK5-G03","24","0.0132333609513209"
"37_SC5","1","1","LK5-G03","86","0.00979823666666667"
"37_SC5","1","1","LK5-G03","93","0.0261010756993467"
"37_SC5","1","1","LK5-G03","35","-0.000423152533576015"
"37_SC5","1","1","LK5-G03","97","-0.0279267948201409"
"37_SC5","1","1","LK5-G03","3","-0.003359195"
"37_SC5","1","1","LK5-G03","82","-0.000254327500000003"
"37_SC5","1","1","LK5-G03","63","-0.0206633672694025"
"37_SC5","1","1","LK5-G03","21","-0.0440748875"
"37_SC5","1","1","LK5-H12","1","-0.00396167855753417"
"37_SC5","1","1","LK5-H12","119","-0.0251188617835364"
"37_SC5","1","1","LK5-H12","77","-0.0487340048875732"
"37_SC5","1","1","LK5-H12","78","0.0193167116812336"
"37_SC5","1","1","LK5-H12","66","-0.0405051043208357"
"37_SC5","1","1","LK5-H12","44","-0.00375684748545077"
"37_SC5","1","1","LK5-H12","124","0.00121362240654971"
"37_SC5","1","1","LK5-H12","60","-0.000633523434145219"
"37_SC5","1","1","LK5-H12","102","-0.0019864800808295"
"37_SC5","1","1","LK5-H12","49","-0.0539342584391658"
"37_SC5","1","1","LK5-H12","117","-0.0252700254509676"
"37_SC5","1","1","LK5-H12","110","0.00145791838637754"
"37_SC5","1","1","LK5-H12","51","-0.00707547520651559"
"37_SC5","1","1","LK5-H12","115","0.00164706274087673"
"37_SC5","1","1","LK5-H12","22","-0.00580345699233588"
"37_SC5","1","1","LK5-H12","72","0.00742382880691052"
"37_SC5","1","1","LK5-H12","46","-0.0186779410074359"
"37_SC5","1","1","LK5-H12","127","-0.0111229749079644"
"37_SC5","1","1","LK5-H12","81","0.00585858608000981"
"37_SC5","1","1","LK5-H12","17","-0.0273011952743206"
"37_SC5","1","1","LK5-H12","61","-0.0185684207457334"
"37_SC5","1","1","LK5-H12","104","-0.0150998830285931"
"37_SC5","1","1","LK5-H12","59","-0.0134320145795857"
"37_SC5","1","1","LK5-H12","62","-0.00333233217071383"
"37_SC5","1","1","LK5-H12","68","0.0025753651676241"
"37_SC5","1","1","LK5-H12","30","-0.119332737331397"
"37_SC5","1","1","LK5-H12","80","0.00322130112686236"
"37_SC5","1","1","LK5-H12","6","0.00782285611736182"
"37_SC5","1","1","LK5-H12","15","-0.0295233466834497"
"37_SC5","1","1","LK5-H12","69","-0.0174879548602593"
"37_SC5","1","1","LK5-H12","55","-0.0490240722048868"
"37_SC5","1","1","LK5-H12","103","-0.0611408156177847"
"37_SC5","1","1","LK5-H12","10","2.44445642535506e-05"
"37_SC5","1","1","LK5-H12","108","0.0212128545777394"
"37_SC5","1","1","LK5-H12","52","-0.01615642575"
"37_SC5","1","1","LK5-H12","75","-0.0222226690957624"
"37_SC5","1","1","LK5-H12","18","-0.0275821948748372"
"37_SC5","1","1","LK5-H12","7","-0.0173853867804711"
"37_SC5","1","1","LK5-H12","70","-0.0192701916195601"
"37_SC5","1","1","LK5-H12","101","-0.00353320743988366"
"37_SC5","1","1","LK5-H12","57","-0.0451072075"
"37_SC5","1","1","LK5-H12","63","-0.0278197719137939"
"37_SC5","1","1","LK5-H12","114","-0.0123702930541707"
"37_SC5","1","1","LK5-H12","24","-0.00079569384514764"
"37_SC5","1","1","LK5-H12","58","-0.0024738593612631"
"37_SC5","1","1","LK5-H12","83","0.00999281260137408"
"37_SC5","1","1","LK5-H12","121","-0.00238546996038675"
"37_SC5","1","1","LK5-H12","84","0.030004905"
"37_SC5","1","1","LK5-H12","82","0.00878980667893045"
"37_SC5","1","1","LK5-H12","11","-0.0247543686209221"
"37_SC5","1","1","LK5-H12","85","-0.00379142901733869"
"37_SC5","1","1","LK5-H12","19","0.008054722209829"
"37_SC5","1","1","LK5-H12","9","-0.00618470081007345"
"37_SC5","1","1","LK5-H12","2","0.00652985867820159"
"37_SC5","1","1","LK5-H12","122","0.0191579395"
"37_SC5","1","1","LK5-H12","91","0.000960848653286781"
"37_SC5","1","1","LK5-H12","123","-0.00972941834861383"
"37_SC5","1","1","LK5-H12","23","0.0101833991997868"
"37_SC5","1","1","LK5-H12","26","0.000532111568303535"
"37_SC5","1","1","LK5-H12","120","-0.000712135"
"37_SC5","1","1","LK5-H12","50","0.0160722792025378"
"37_SC5","1","1","LK5-H12","92","-0.000488543481692456"
"37_SC5","1","1","LK5-H12","71","-0.0367226575"
"37_SC5","1","1","LK5-H12","28","-0.0802063406912916"
"37_SC5","1","1","LK5-H12","29","-0.0221214082894784"
"37_SC5","1","1","LK5-H12","21","-0.001086761"
"37_SC5","1","1","LK5-H12","94","-0.00278906341225505"
"37_SC5","1","1","LK5-H12","14","-0.00755404714380685"
"37_SC5","1","1","LK5-H12","95","-0.0841400932287294"
"37_SC5","1","1","LK5-H12","33","-0.0593142061695588"
"37_SC5","1","1","LK5-H12","96","-0.09231902"
"37_SC5","1","1","LK5-H12","34","-0.00336574282182114"
"37_SC5","1","1","LK5-H12","97","-0.00059792275"
"37_SC5","1","1","LK5-H12","99","-0.00148632994461517"
"37_SC5","1","1","LK5-H12","35","-0.000704555471518286"
"37_SC5","1","1","LK5-H12","105","0.00449817066837248"
"37_SC5","1","1","LK5-H12","79","0.00607263275"
"37_SC5","1","1","LK5-H12","16","0.0034337725"
"37_SC5","1","1","LK5-H12","36","-0.024434839"
"37_SC5","1","1","LK5-H12","39","-0.03949335825"
"37_SC5","1","1","LK5-H12","40","-0.0895263693538427"
"37_SC5","1","1","LK5-H12","27","0.0057397924726132"
"37_SC5","1","1","LK5-H12","41","-0.17159195"
"37_SC5","1","1","LK5-H12","43","-0.00529266667038424"
"37_SC5","1","1","LK5-H12","3","-0.0068132802730003"
"37_SC5","1","1","LK6-A05","39","-0.0132098894626786"
"37_SC5","1","1","LK6-A05","68","0.00217035242455237"
"37_SC5","1","1","LK6-A05","16","-0.008144698454745"
"37_SC5","1","1","LK6-A05","40","-0.0578603750190794"
"37_SC5","1","1","LK6-A05","18","-0.0147258992347445"
"37_SC5","1","1","LK6-A05","14","-0.00554747011319554"
"37_SC5","1","1","LK6-A05","57","0.0226245774024369"
"37_SC5","1","1","LK6-A05","122","0.00361402244750705"
"37_SC5","1","1","LK6-A05","15","-0.0277135566021045"
"37_SC5","1","1","LK6-A05","11","0.00261296154395058"
"37_SC5","1","1","LK6-A05","127","-0.00791837166272817"
"37_SC5","1","1","LK6-A05","62","0.0100630662280602"
"37_SC5","1","1","LK6-A05","124","0.000178880811630958"
"37_SC5","1","1","LK6-A05","123","-0.0168995160287394"
"37_SC5","1","1","LK6-A05","10","0.00197264821139723"
"37_SC5","1","1","LK6-A05","115","0.00644013656829452"
"37_SC5","1","1","LK6-A05","103","-0.0300659389125724"
"37_SC5","1","1","LK6-A05","66","-0.061674488300935"
"37_SC5","1","1","LK6-A05","104","0.00249803034359404"
"37_SC5","1","1","LK6-A05","70","-0.0214016413384155"
"37_SC5","1","1","LK6-A05","5","-0.0177424122217543"
"37_SC5","1","1","LK6-A05","59","-0.0062344382621522"
"37_SC5","1","1","LK6-A05","2","-0.00261793532856891"
"37_SC5","1","1","LK6-A05","17","-0.0166016190475609"
"37_SC5","1","1","LK6-A05","114","0.0197079136787734"
"37_SC5","1","1","LK6-A05","51","-0.00174230098338513"
"37_SC5","1","1","LK6-A05","110","0.00142271127889351"
"37_SC5","1","1","LK6-A05","55","-0.103580235028338"
"37_SC5","1","1","LK6-A05","1","-0.001955121496111"
"37_SC5","1","1","LK6-A05","6","0.000128645565109653"
"37_SC5","1","1","LK6-A05","101","-0.0315825876396547"
"37_SC5","1","1","LK6-A05","7","0.00321157744942419"
"37_SC5","1","1","LK6-A05","102","0.000922725977770887"
"37_SC5","1","1","LK6-A05","108","-0.00190407978703036"
"37_SC5","1","1","LK6-A05","58","0.00163036029964689"
"37_SC5","1","1","LK6-A05","29","0.00403948261794523"
"37_SC5","1","1","LK6-A05","69","-0.00914020185536606"
"37_SC5","1","1","LK6-A05","63","-0.00505844512795796"
"37_SC5","1","1","LK6-A05","28","-0.00952639725"
"37_SC5","1","1","LK6-A05","22","-0.00326987130401186"
"37_SC5","1","1","LK6-A05","121","-0.0108965604914613"
"37_SC5","1","1","LK6-A05","78","0.00185632661552475"
"37_SC5","1","1","LK6-A05","105","0.00778653788704636"
"37_SC5","1","1","LK6-A05","80","-0.00132966337487138"
"37_SC5","1","1","LK6-A05","44","-0.0355674002317017"
"37_SC5","1","1","LK6-A05","53","-0.0466113444638095"
"37_SC5","1","1","LK6-A05","25","-0.0191083245690775"
"37_SC5","1","1","LK6-A05","71","-0.126558531010686"
"37_SC5","1","1","LK6-A05","42","-0.0511835265688448"
"37_SC5","1","1","LK6-A05","33","-0.041799174536231"
"37_SC5","1","1","LK6-A05","24","0.00623686248811027"
"37_SC5","1","1","LK6-A05","76","0.00207705408330758"
"37_SC5","1","1","LK6-A05","34","0.00092956483160389"
"37_SC5","1","1","LK6-A05","45","-0.00465190946017126"
"37_SC5","1","1","LK6-A05","82","0.0116270973464561"
"37_SC5","1","1","LK6-A05","47","0.00528419312375292"
"37_SC5","1","1","LK6-A05","72","0.0101564239688222"
"37_SC5","1","1","LK6-A05","35","-0.0031125434000242"
"37_SC5","1","1","LK6-A05","52","0.00612151934080163"
"37_SC5","1","1","LK6-A05","81","-0.014587292105622"
"37_SC5","1","1","LK6-A05","36","-0.043442317026759"
"37_SC5","1","1","LK6-A05","83","-0.00413932143577136"
"37_SC5","1","1","LK6-A05","84","-0.0148321233790789"
"37_SC5","1","1","LK6-A05","85","0.000776158719097698"
"37_SC5","1","1","LK6-A05","41","-0.0546694575"
"37_SC5","1","1","LK6-A05","27","0.00196354866334836"
"37_SC5","1","1","LK6-A05","88","-0.0333620123396652"
"37_SC5","1","1","LK6-A05","43","-0.0495202110619917"
"37_SC5","1","1","LK6-A05","67","-0.0201013269414785"
"37_SC5","1","1","LK6-A05","9","-0.0358008225"
"37_SC5","1","1","LK6-A05","91","0.000139200657290377"
"37_SC5","1","1","LK6-A05","49","-0.0554397649402042"
"37_SC5","1","1","LK6-A05","92","-0.0130092174680174"
"37_SC5","1","1","LK6-A05","93","-0.0587909024517923"
"37_SC5","1","1","LK6-A05","94","-0.0161126457675262"
"37_SC5","1","1","LK6-A05","46","0.0117090754707961"
"37_SC5","1","1","LK6-A05","60","0.0063092285"
"37_SC5","1","1","LK6-A05","61","-0.0827064294691931"
"37_SC5","1","1","LK6-A05","107","0.0204926"
"37_SC5","1","1","LK6-A05","95","-0.00984292510372195"
"37_SC5","1","1","LK6-A05","96","-0.06539839"
"37_SC5","1","1","LK6-A05","97","-0.0099445635"
"37_SC5","1","1","LK6-A05","99","-0.000808175357093176"
"37_SC5","1","1","LK6-A05","50","-0.00166677515894059"
"37_SC5","1","1","LK6-A05","3","-0.0124662180385858"
"37_SC5","1","1","LK6-A05","117","-0.04058435"
"37_SC5","1","1","LK6-A05","120","-0.0027090125"
"37_SC5","1","1","LK6-A05","73","-0.00957484125"
"37_SC5","1","1","LK6-A05","77","-0.0682461466666667"
"37_SC5","1","1","LK6-A05","26","-0.001599"
"37_SC5","1","1","LK6-B10","85","-0.00677885796357308"
"37_SC5","1","1","LK6-B10","68","0.00573714789153439"
"37_SC5","1","1","LK6-B10","44","-0.00459293793682385"
"37_SC5","1","1","LK6-B10","72","0.00694993389897009"
"37_SC5","1","1","LK6-B10","97","-0.00040505763683284"
"37_SC5","1","1","LK6-B10","17","-0.0128849327813067"
"37_SC5","1","1","LK6-B10","127","-0.0618075110806859"
"37_SC5","1","1","LK6-B10","40","-0.0377299991243893"
"37_SC5","1","1","LK6-B10","70","-0.0274039643724614"
"37_SC5","1","1","LK6-B10","104","-0.0135111030558332"
"37_SC5","1","1","LK6-B10","10","0.000465416055336147"
"37_SC5","1","1","LK6-B10","83","0.0105690589744118"
"37_SC5","1","1","LK6-B10","91","0.00133260343383824"
"37_SC5","1","1","LK6-B10","6","0.000613081095012989"
"37_SC5","1","1","LK6-B10","73","-0.0169721465720416"
"37_SC5","1","1","LK6-B10","102","-8.87338089751194e-05"
"37_SC5","1","1","LK6-B10","94","-0.0100721366140568"
"37_SC5","1","1","LK6-B10","18","-0.0406616406310489"
"37_SC5","1","1","LK6-B10","15","-0.0435614908352068"
"37_SC5","1","1","LK6-B10","124","0.00517680792804272"
"37_SC5","1","1","LK6-B10","76","-0.0366583652371236"
"37_SC5","1","1","LK6-B10","114","0.000225408727961897"
"37_SC5","1","1","LK6-B10","62","-0.000335156105947887"
"37_SC5","1","1","LK6-B10","103","-0.061182300382082"
"37_SC5","1","1","LK6-B10","45","-0.0608720038293169"
"37_SC5","1","1","LK6-B10","66","-0.031266905293295"
"37_SC5","1","1","LK6-B10","121","0.00578245886216173"
"37_SC5","1","1","LK6-B10","71","-0.119052428984631"
"37_SC5","1","1","LK6-B10","107","-0.02755823"
"37_SC5","1","1","LK6-B10","1","-0.00104740755644685"
"37_SC5","1","1","LK6-B10","5","-0.0175126278560413"
"37_SC5","1","1","LK6-B10","110","0.00884278312773914"
"37_SC5","1","1","LK6-B10","27","0.00459849851666571"
"37_SC5","1","1","LK6-B10","2","0.00560532495888431"
"37_SC5","1","1","LK6-B10","120","0.01231118325"
"37_SC5","1","1","LK6-B10","59","0.00299155060805117"
"37_SC5","1","1","LK6-B10","99","0.000435855173168286"
"37_SC5","1","1","LK6-B10","33","-0.0109541643374326"
"37_SC5","1","1","LK6-B10","101","-0.013984576571895"
"37_SC5","1","1","LK6-B10","123","-0.0168713827332131"
"37_SC5","1","1","LK6-B10","117","0.0190383692124608"
"37_SC5","1","1","LK6-B10","80","0.0299855025"
"37_SC5","1","1","LK6-B10","122","0.012300401190545"
"37_SC5","1","1","LK6-B10","92","0.0145013869064053"
"37_SC5","1","1","LK6-B10","93","-0.0194222070562301"
"37_SC5","1","1","LK6-B10","96","-0.0695846844728229"
"37_SC5","1","1","LK6-B10","88","-0.0178994575"
"37_SC5","1","1","LK6-B10","30","-0.0398187613572627"
"37_SC5","1","1","LK6-B10","23","-0.025309284674055"
"37_SC5","1","1","LK6-B10","58","-0.00207920000756912"
"37_SC5","1","1","LK6-B10","21","-0.0027841855"
"37_SC5","1","1","LK6-B10","69","-0.0349457501471271"
"37_SC5","1","1","LK6-B10","3","-0.00720203476049751"
"37_SC5","1","1","LK6-B10","7","-0.0133374875415919"
"37_SC5","1","1","LK6-B10","19","0.018690745"
"37_SC5","1","1","LK6-B10","67","-0.0231486964945744"
"37_SC5","1","1","LK6-B10","26","-0.00367312225155311"
"37_SC5","1","1","LK6-B10","46","-0.0144026588105565"
"37_SC5","1","1","LK6-B10","11","-0.000352477926988699"
"37_SC5","1","1","LK6-B10","9","-0.0150573216387007"
"37_SC5","1","1","LK6-B10","115","0.00557543817522839"
"37_SC5","1","1","LK6-B10","95","-0.0561111603291893"
"37_SC5","1","1","LK6-B10","86","-0.0603024134092226"
"37_SC5","1","1","LK6-B10","53","-0.0309388215893883"
"37_SC5","1","1","LK6-B10","81","0.00134695521111478"
"37_SC5","1","1","LK6-B10","105","0.0103358105"
"37_SC5","1","1","LK6-B10","14","-0.054306904908323"
"37_SC5","1","1","LK6-B10","28","0.00543920625"
"37_SC5","1","1","LK6-B10","78","-0.0058457165"
"37_SC5","1","1","LK6-B10","49","-0.0487211065698033"
"37_SC5","1","1","LK6-B10","22","0.00511022166327879"
"37_SC5","1","1","LK6-B10","82","0.00534814179201606"
"37_SC5","1","1","LK6-B10","108","-0.00110917982438448"
"37_SC5","1","1","LK6-B10","29","-0.00152366332377419"
"37_SC5","1","1","LK6-B10","57","-0.034001555691961"
"37_SC5","1","1","LK6-B10","51","-0.00303516068096542"
"37_SC5","1","1","LK6-B10","16","-0.0203907816760038"
"37_SC5","1","1","LK6-B10","43","-0.0242809499061873"
"37_SC5","1","1","LK6-B10","60","0.0108778186415401"
"37_SC5","1","1","LK6-B10","55","-0.182306669053916"
"37_SC5","1","1","LK6-B10","41","-0.14939115"
"37_SC5","1","1","LK6-B10","39","-0.03651817325"
"37_SC5","1","1","LK6-B10","47","0.00208407375"
"37_SC5","1","1","LK6-B10","36","-0.0432581"
"37_SC5","1","1","LK6-B10","25","0.00814206872345082"
"37_SC5","1","1","LK6-B10","50","0.006734025"
"37_SC5","1","1","LK6-B10","109","-0.10521818"
"37_SC5","1","1","LK6-B10","34","0.008274436"
"37_SC5","1","1","LK6-B10","64","0.0043256135"
"37_SC5","1","1","LK6-B10","119","-0.016540538"
"37_SC5","1","1","LK6-D06","104","-0.0142100305677422"
"37_SC5","1","1","LK6-D06","10","-0.00383446095974941"
"37_SC5","1","1","LK6-D06","44","0.0466790487022901"
"37_SC5","1","1","LK6-D06","59","0.0169243160554216"
"37_SC5","1","1","LK6-D06","2","0.00937295170675753"
"37_SC5","1","1","LK6-D06","114","-0.00339487227339562"
"37_SC5","1","1","LK6-D06","124","0.00355907364267349"
"37_SC5","1","1","LK6-D06","88","-0.0176037527121771"
"37_SC5","1","1","LK6-D06","102","-0.0159268438984228"
"37_SC5","1","1","LK6-D06","105","0.014571603956"
"37_SC5","1","1","LK6-D06","91","-0.000102392859827701"
"37_SC5","1","1","LK6-D06","115","0.00716171891905375"
"37_SC5","1","1","LK6-D06","110","-0.00700538506333839"
"37_SC5","1","1","LK6-D06","103","-0.0146640986877974"
"37_SC5","1","1","LK6-D06","108","0.0125544986053484"
"37_SC5","1","1","LK6-D06","121","0.0047290029973601"
"37_SC5","1","1","LK6-D06","43","-0.0153800147333957"
"37_SC5","1","1","LK6-D06","15","-0.00648239425865338"
"37_SC5","1","1","LK6-D06","9","-0.0341461695322005"
"37_SC5","1","1","LK6-D06","86","-0.0679152424818456"
"37_SC5","1","1","LK6-D06","123","0.022538010958391"
"37_SC5","1","1","LK6-D06","81","0.0118492342253304"
"37_SC5","1","1","LK6-D06","66","0.0474568799440009"
"37_SC5","1","1","LK6-D06","40","-0.0746570465003912"
"37_SC5","1","1","LK6-D06","71","-0.0693363715892184"
"37_SC5","1","1","LK6-D06","7","-0.0155307392209616"
"37_SC5","1","1","LK6-D06","35","0.00171677164016887"
"37_SC5","1","1","LK6-D06","58","-0.0023075545325324"
"37_SC5","1","1","LK6-D06","62","-0.00973163394384092"
"37_SC5","1","1","LK6-D06","1","0.0257211312857903"
"37_SC5","1","1","LK6-D06","72","0.0129526003929589"
"37_SC5","1","1","LK6-D06","61","-0.09165604"
"37_SC5","1","1","LK6-D06","101","0.00132655119621507"
"37_SC5","1","1","LK6-D06","21","0.00728773916668345"
"37_SC5","1","1","LK6-D06","83","0.0139156711575895"
"37_SC5","1","1","LK6-D06","69","0.00162160487383943"
"37_SC5","1","1","LK6-D06","23","-0.0046552541451372"
"37_SC5","1","1","LK6-D06","99","-0.00460737231791166"
"37_SC5","1","1","LK6-D06","17","0.0392336649074724"
"37_SC5","1","1","LK6-D06","11","-0.0435052452186864"
"37_SC5","1","1","LK6-D06","92","0.00221243083116161"
"37_SC5","1","1","LK6-D06","70","0.000196235492560002"
"37_SC5","1","1","LK6-D06","107","-0.0161114504632917"
"37_SC5","1","1","LK6-D06","127","0.000785484720400238"
"37_SC5","1","1","LK6-D06","18","-0.0349702228893209"
"37_SC5","1","1","LK6-D06","55","0.0194963018467434"
"37_SC5","1","1","LK6-D06","16","-0.02151142"
"37_SC5","1","1","LK6-D06","80","-0.00239107266666274"
"37_SC5","1","1","LK6-D06","51","-0.0036869725286472"
"37_SC5","1","1","LK6-D06","85","-0.0351714114587106"
"37_SC5","1","1","LK6-D06","68","-0.00111616573759358"
"37_SC5","1","1","LK6-D06","122","0.021440807559077"
"37_SC5","1","1","LK6-D06","41","-0.02631062"
"37_SC5","1","1","LK6-D06","5","0.011275418680362"
"37_SC5","1","1","LK6-D06","3","-0.0274017695396476"
"37_SC5","1","1","LK6-D06","6","0.0600892751147631"
"37_SC5","1","1","LK6-D06","29","-0.0222990089283308"
"37_SC5","1","1","LK6-D06","27","-0.000371659910761623"
"37_SC5","1","1","LK6-D06","97","-0.00125054139912592"
"37_SC5","1","1","LK6-D06","76","-0.018264754826871"
"37_SC5","1","1","LK6-D06","22","0.0030720138180513"
"37_SC5","1","1","LK6-D06","39","0.0579181761569716"
"37_SC5","1","1","LK6-D06","67","0.0328998405676556"
"37_SC5","1","1","LK6-D06","30","0.00281623631703462"
"37_SC5","1","1","LK6-D06","46","0.00774337900731627"
"37_SC5","1","1","LK6-D06","45","-0.0167856800830496"
